t,marker,frame_idx,goal_pos.shoulder_pan,goal_pos.shoulder_lift,goal_pos.elbow_flex,goal_pos.wrist_flex,goal_pos.wrist_roll,goal_pos.gripper,pos.shoulder_pan,pos.shoulder_lift,pos.elbow_flex,pos.wrist_flex,pos.wrist_roll,pos.gripper,vel.shoulder_pan,vel.shoulder_lift,vel.elbow_flex,vel.wrist_flex,vel.wrist_roll,vel.gripper,load.shoulder_pan,load.shoulder_lift,load.elbow_flex,load.wrist_flex,load.wrist_roll,load.gripper,volt.shoulder_pan,volt.shoulder_lift,volt.elbow_flex,volt.wrist_flex,volt.wrist_roll,volt.gripper,temp.shoulder_pan,temp.shoulder_lift,temp.elbow_flex,temp.wrist_flex,temp.wrist_roll,temp.gripper,curr.shoulder_pan,curr.shoulder_lift,curr.elbow_flex,curr.wrist_flex,curr.wrist_roll,curr.gripper,goal2.shoulder_pan,goal2.shoulder_lift,goal2.elbow_flex,goal2.wrist_flex,goal2.wrist_roll,goal2.gripper
2.9404,,88,-30.593406593406595,-8.615384615384615,-24.263736263736263,90.41758241758242,17.01098901098901,2.4868123587038435,2036,1705,2359,2876,2248,1478,-1200,0,0,750,0,0,-368,-69,-196,272,-41,-55,121,124,122,124,121,123,42,44,44,46,44,45,10,13,87,5,4,7,0,0,0,0,0,0
2.9739,,89,-32.527472527472526,-7.384615384615385,-24.263736263736263,92.0,17.01098901098901,2.4868123587038435,2001,1705,2359,2899,2248,1478,-1100,0,0,700,0,0,-323,-24,-196,158,-41,-55,121,124,122,124,121,123,43,44,43,46,44,45,7,4,86,7,4,7,0,0,0,0,0,0
3.0073,,90,-34.1978021978022,-5.626373626373627,-24.263736263736263,93.67032967032966,17.01098901098901,2.562170308967596,1966,1707,2359,2919,2248,1478,-1050,0,0,600,0,0,-271,0,-196,228,-41,-55,121,124,122,124,121,123,43,44,43,46,44,45,7,1,88,8,4,8,0,0,0,0,0,0
3.0408,,91,-35.42857142857143,-3.6043956043956045,-24.263736263736263,95.6923076923077,17.01098901098901,2.562170308967596,1933,1714,2359,2938,2248,1478,-1000,200,0,600,0,0,-254,29,-196,220,-41,-51,121,124,122,124,121,123,43,44,44,46,44,45,7,3,87,14,4,6,0,0,0,0,0,0
3.0743,,92,-36.395604395604394,-1.2307692307692308,-24.263736263736263,97.45054945054945,17.01098901098901,2.562170308967596,1904,1727,2358,2957,2248,1478,-850,300,-50,550,0,0,-191,67,-192,256,-41,-51,121,124,122,125,121,123,43,44,43,46,44,45,2,0,84,20,4,6,0,0,0,0,0,0
3.1078,,93,-36.48351648351648,1.4945054945054945,-24.175824175824175,98.5934065934066,17.01098901098901,2.562170308967596,1882,1744,2358,2977,2248,1478,-700,450,0,600,0,0,-217,187,-192,166,-41,-51,122,124,122,124,121,123,43,44,43,46,44,45,0,1,84,12,4,6,0,0,0,0,0,0
3.1413,,94,-36.48351648351648,4.483516483516484,-24.175824175824175,99.73626373626374,17.0989010989011,2.562170308967596,1863,1765,2357,2998,2248,1478,-650,600,0,600,0,0,-40,129,-185,128,-41,-51,122,124,122,125,121,123,43,44,43,46,44,45,0,0,74,6,4,6,0,0,0,0,0,0
3.1748,,95,-36.48351648351648,7.208791208791209,-24.175824175824175,100.61538461538461,17.0989010989011,2.562170308967596,1850,1791,2356,3015,2248,1478,-450,800,-50,500,0,0,-76,169,-181,195,-37,-51,122,124,122,125,121,123,43,44,43,46,44,45,0,0,76,10,4,6,0,0,0,0,0,0
3.2082,,96,-36.48351648351648,10.021978021978022,-24.175824175824175,101.14285714285714,17.274725274725274,2.562170308967596,1843,1820,2356,3026,2248,1478,-250,850,0,450,0,0,-58,178,-181,136,-37,-51,122,124,122,125,121,123,43,44,43,46,44,45,1,0,75,6,3,6,0,0,0,0,0,0
3.2418,,97,-36.48351648351648,12.923076923076923,-24.175824175824175,101.14285714285714,17.45054945054945,2.562170308967596,1840,1852,2356,3034,2248,1478,-150,950,0,250,0,0,-44,266,-181,115,-30,-51,122,124,122,125,121,124,43,44,43,46,44,45,1,0,75,8,2,5,0,0,0,0,0,0
3.2753,,98,-36.30769230769231,15.912087912087912,-24.263736263736263,101.14285714285714,17.45054945054945,2.562170308967596,1839,1884,2356,3038,2248,1478,-100,950,0,100,0,0,-37,172,-181,-23,-23,-51,122,124,122,125,121,124,43,44,43,46,44,45,1,0,76,8,1,6,0,0,0,0,0,0
3.3088,,99,-36.043956043956044,18.63736263736264,-24.35164835164835,101.14285714285714,17.626373626373628,2.4868123587038435,1838,1919,2356,3039,2247,1478,0,1050,0,50,-50,0,-27,163,-185,90,0,-51,122,124,122,125,121,124,43,44,43,46,44,45,1,0,79,17,0,6,0,0,0,0,0,0
3.3423,,100,-35.69230769230769,21.0989010989011,-24.52747252747253,100.87912087912088,17.714285714285715,2.4868123587038435,1838,1953,2355,3039,2247,1478,0,1000,0,0,0,0,0,179,-185,90,0,-55,122,124,122,125,121,124,43,44,43,46,44,45,0,0,73,19,0,7,0,0,0,0,0,0
3.3758,,101,-34.46153846153846,23.296703296703296,-24.615384615384617,100.7032967032967,17.714285714285715,2.4868123587038435,1839,1988,2354,3039,2247,1478,0,1050,0,0,0,0,32,154,-192,90,23,-55,122,124,122,125,121,123,43,44,43,46,44,45,2,0,76,18,0,7,0,0,0,0,0,0
3.4092,,102,-32.61538461538461,25.23076923076923,-24.791208791208792,100.43956043956044,17.626373626373628,2.4868123587038435,1840,2019,2354,3039,2247,1478,50,1000,0,0,0,0,99,123,-192,90,23,-55,122,124,122,125,121,123,43,44,43,46,44,45,12,0,83,18,0,7,0,0,0,0,0,0
3.4427,,103,-30.681318681318682,26.46153846153846,-24.791208791208792,99.73626373626374,17.626373626373628,2.4868123587038435,1843,2050,2354,3039,2247,1478,0,900,0,0,0,0,166,85,-199,90,0,-55,121,124,122,124,121,123,43,44,43,46,44,45,17,0,92,18,0,8,0,0,0,0,0,0
3.4761,,104,-28.13186813186813,27.164835164835164,-24.791208791208792,98.68131868131869,17.626373626373628,2.4868123587038435,1854,2078,2354,3039,2247,1478,250,800,0,0,0,0,204,19,-199,79,0,-55,121,124,122,124,121,123,43,44,43,46,44,45,29,0,90,13,0,6,0,0,0,0,0,0
3.5095,,105,-24.703296703296704,27.252747252747252,-24.791208791208792,97.18681318681318,17.626373626373628,2.4868123587038435,1867,2098,2354,3039,2247,1478,350,750,0,0,0,0,268,-43,-199,-17,0,-55,121,124,122,124,121,123,43,44,43,46,44,45,52,0,90,3,0,7,0,0,0,0,0,0
3.5431,,106,-21.0989010989011,27.076923076923077,-24.791208791208792,95.34065934065934,17.626373626373628,2.4868123587038435,1883,2111,2354,3038,2247,1478,500,450,0,0,0,0,339,-27,-199,-72,0,-55,121,124,122,124,121,123,43,44,43,46,44,45,50,7,90,7,0,5,0,0,0,0,0,0
3.5766,,107,-17.318681318681318,26.725274725274726,-24.791208791208792,93.58241758241758,17.714285714285715,2.4868123587038435,1905,2117,2355,3034,2247,1478,550,300,0,-150,0,0,320,-62,-199,-141,0,-55,121,123,121,124,121,123,43,44,43,46,44,45,99,22,115,15,0,7,0,0,0,0,0,0
3.6101,,108,-13.538461538461538,26.46153846153846,-24.791208791208792,91.82417582417582,17.714285714285715,2.4868123587038435,1930,2118,2355,3024,2247,1478,800,50,0,-200,0,0,372,-79,-203,-184,23,-55,121,123,121,124,120,123,42,44,43,46,44,45,92,22,98,22,0,7,0,0,0,0,0,0
3.6434,,109,-9.846153846153847,26.285714285714285,-24.87912087912088,90.32967032967034,17.714285714285715,2.4868123587038435,1962,2118,2355,3012,2247,1478,900,0,0,-350,0,0,410,-93,-203,-208,23,-55,121,123,121,124,120,123,43,44,43,46,44,45,97,28,92,17,0,7,0,0,0,0,0,0
3.6769,,110,-6.329670329670329,26.285714285714285,-24.87912087912088,88.92307692307692,17.714285714285715,2.4868123587038435,1995,2117,2355,2996,2247,1478,950,0,0,-400,0,0,457,-93,-206,-119,23,-55,121,123,121,124,120,123,43,44,43,46,44,45,116,28,96,9,0,7,0,0,0,0,0,0
3.7103,,111,-2.901098901098901,26.197802197802197,-24.87912087912088,87.78021978021978,17.626373626373628,2.4868123587038435,2032,2117,2355,2980,2247,1478,1050,0,0,-550,0,0,478,-93,-206,-138,23,-55,121,123,121,124,120,123,43,44,43,46,44,45,101,29,96,10,0,6,0,0,0,0,0,0
3.7438,,112,0.0,25.934065934065934,-24.87912087912088,86.54945054945055,17.626373626373628,2.4868123587038435,2069,2118,2355,2964,2248,1478,1100,0,0,-450,0,0,474,-97,-206,-205,0,-55,121,123,121,124,120,123,43,44,43,46,44,45,105,38,96,14,0,7,0,0,0,0,0,0
3.7773,,113,2.989010989010989,25.23076923076923,-24.87912087912088,85.4065934065934,17.626373626373628,2.4868123587038435,2109,2118,2355,2948,2248,1478,1200,0,0,-500,50,0,454,-111,-206,-195,0,-55,121,123,121,124,120,123,43,44,43,46,44,45,83,43,96,9,0,7,0,0,0,0,0,0
3.8108,,114,5.802197802197802,24.439560439560438,-24.87912087912088,84.35164835164835,17.626373626373628,2.4868123587038435,2150,2118,2355,2934,2248,1478,1200,0,0,-400,0,0,426,-161,-206,-183,0,-55,121,123,121,124,120,123,43,44,43,46,44,45,77,64,96,8,0,7,0,0,0,0,0,0
3.8443,,115,8.43956043956044,23.296703296703296,-24.87912087912088,83.2967032967033,17.626373626373628,2.4868123587038435,2189,2118,2355,2920,2248,1478,1150,0,0,-400,0,0,343,-192,-206,-167,0,-55,121,123,121,124,120,123,43,44,43,46,44,45,62,86,95,13,0,6,0,0,0,0,0,0
3.8778,,116,10.637362637362637,21.978021978021978,-24.87912087912088,82.50549450549451,17.53846153846154,2.4868123587038435,2224,2118,2355,2907,2248,1478,1100,0,0,-400,0,0,314,-240,-206,-101,0,-55,121,123,121,124,120,123,43,44,44,46,44,45,46,119,96,16,0,7,0,0,0,0,0,0
3.9112,,117,12.571428571428571,20.483516483516482,-24.87912087912088,82.15384615384616,17.53846153846154,2.4868123587038435,2260,2118,2355,2894,2248,1478,1100,0,0,-400,0,0,359,-292,-206,-162,0,-55,121,123,121,124,120,123,43,44,43,46,44,45,42,162,96,8,0,7,0,0,0,0,0,0
3.9447,,118,13.89010989010989,18.725274725274726,-24.87912087912088,82.06593406593407,17.626373626373628,2.4868123587038435,2293,2117,2355,2884,2248,1478,950,-50,0,-350,0,0,313,-348,-206,-118,0,-55,121,123,121,123,120,122,43,44,43,46,44,45,35,219,96,6,0,6,0,0,0,0,0,0
3.9781,,119,14.417582417582418,16.615384615384617,-24.791208791208792,82.24175824175825,17.714285714285715,2.4868123587038435,2321,2115,2355,2877,2248,1478,950,-50,0,-250,0,0,289,-423,-206,-90,0,-55,120,122,121,123,120,122,42,44,44,46,44,45,36,248,95,8,0,6,0,0,0,0,0,0
4.0116,,120,14.68131868131868,14.32967032967033,-24.703296703296704,82.41758241758242,17.802197802197803,2.4868123587038435,2347,2104,2355,2873,2248,1478,850,-350,0,-150,0,0,188,-387,-203,-69,0,-55,120,122,121,123,120,122,43,44,43,46,44,45,12,282,92,2,0,7,0,0,0,0,0,0
4.0451,,121,14.68131868131868,11.428571428571429,-24.52747252747253,82.5934065934066,17.802197802197803,2.4868123587038435,2367,2090,2355,2870,2249,1478,700,-400,0,-50,0,0,111,-426,-199,-55,0,-55,120,122,120,123,120,122,42,44,43,46,44,45,5,325,89,3,0,6,0,0,0,0,0,0
4.0785,,122,14.593406593406593,8.175824175824175,-24.439560439560438,82.68131868131869,17.802197802197803,2.4868123587038435,2381,2070,2355,2869,2249,1478,450,-550,0,-50,0,0,143,-469,-192,-44,0,-55,120,122,120,123,120,122,43,44,43,46,44,45,3,325,82,3,0,7,0,0,0,0,0,0
4.1119,,123,14.153846153846153,4.835164835164835,-24.439560439560438,82.68131868131869,17.802197802197803,2.4868123587038435,2391,2046,2355,2869,2249,1478,350,-650,0,-50,0,0,-20,-595,-189,-37,0,-55,120,122,120,123,119,122,43,44,43,46,44,45,2,336,80,3,0,7,0,0,0,0,0,0
4.1453,,124,13.714285714285714,1.3186813186813187,-24.439560439560438,82.68131868131869,17.714285714285715,2.4868123587038435,2396,2019,2355,2869,2249,1478,150,-750,0,0,0,0,53,-645,-189,-37,0,-55,120,122,120,123,119,122,43,44,43,46,44,45,2,311,81,2,0,7,0,0,0,0,0,0
4.1787,,125,13.45054945054945,-2.197802197802198,-24.439560439560438,82.68131868131869,17.714285714285715,2.4868123587038435,2398,1987,2355,2869,2249,1478,50,-900,0,0,0,0,30,-583,-189,-37,0,-55,120,122,120,123,119,122,43,44,43,46,44,45,1,324,81,2,0,6,0,0,0,0,0,0
4.2121,,126,12.571428571428571,-5.626373626373627,-24.439560439560438,82.68131868131869,17.714285714285715,2.4868123587038435,2398,1951,2355,2869,2249,1478,0,-1000,0,0,0,0,27,-593,-189,-37,0,-55,120,122,120,123,119,122,43,44,43,46,44,45,0,302,80,3,0,8,0,0,0,0,0,0
4.2456,,127,11.780219780219781,-8.43956043956044,-24.439560439560438,82.68131868131869,17.714285714285715,2.4868123587038435,2396,1912,2355,2869,2249,1478,0,-1100,0,0,0,0,65,-594,-189,-37,0,-55,120,122,120,123,120,122,43,44,43,46,44,45,1,299,80,2,0,8,0,0,0,0,0,0
4.2791,,128,11.692307692307692,-11.252747252747254,-24.35164835164835,82.68131868131869,17.714285714285715,2.4868123587038435,2393,1875,2355,2869,2249,1478,-100,-1150,0,0,0,0,-59,-601,-189,-37,0,-55,120,122,121,123,120,122,43,44,43,46,44,45,2,285,80,3,0,7,0,0,0,0,0,0
4.3126,,129,11.692307692307692,-13.89010989010989,-24.35164835164835,82.68131868131869,17.36263736263736,2.4868123587038435,2389,1835,2355,2869,2249,1478,-100,-1200,0,0,0,0,-48,-574,-185,-37,0,-55,121,122,121,123,120,122,43,44,43,46,44,45,0,210,78,2,0,8,0,0,0,0,0,0
4.3461,,130,11.692307692307692,-16.439560439560438,-24.35164835164835,82.68131868131869,17.36263736263736,2.4868123587038435,2386,1795,2355,2869,2248,1478,-100,-1150,0,0,0,0,-37,-449,-185,-37,-30,-55,121,123,121,123,120,122,43,44,44,46,44,45,2,182,77,2,2,7,0,0,0,0,0,0
4.3796,,131,11.692307692307692,-18.725274725274726,-24.35164835164835,82.68131868131869,17.36263736263736,2.4868123587038435,2383,1756,2355,2869,2248,1478,-100,-1150,0,0,-50,0,-27,-495,-185,-37,-27,-55,121,123,121,124,120,122,43,44,43,46,44,45,0,154,77,3,2,7,0,0,0,0,0,0
4.413,,132,11.692307692307692,-20.923076923076923,-24.35164835164835,82.68131868131869,17.274725274725274,2.4868123587038435,2382,1721,2355,2869,2248,1478,-50,-1150,0,0,0,0,0,-447,-185,-37,-27,-55,121,123,121,124,120,123,43,44,44,46,44,45,0,113,79,2,2,7,0,0,0,0,0,0
4.4465,,133,11.692307692307692,-23.12087912087912,-24.35164835164835,82.68131868131869,17.186813186813186,2.4868123587038435,2382,1686,2355,2869,2248,1478,0,-1100,0,0,0,0,0,-444,-185,-37,-30,-55,121,123,121,124,120,123,43,44,43,46,44,45,0,109,79,2,3,8,0,0,0,0,0,0
4.4799,,134,11.692307692307692,-25.054945054945055,-24.35164835164835,82.68131868131869,17.186813186813186,2.4868123587038435,2382,1653,2355,2869,2248,1478,0,-1000,0,0,0,0,0,-496,-185,-37,-34,-55,121,123,121,124,120,123,42,44,44,46,44,45,0,106,78,2,3,7,0,0,0,0,0,0
4.5134,,135,11.692307692307692,-26.9010989010989,-24.35164835164835,82.68131868131869,17.0989010989011,2.4868123587038435,2382,1623,2355,2869,2248,1478,0,-950,0,0,0,0,0,-367,-185,-37,-34,-55,121,123,121,124,121,123,43,44,43,46,44,45,0,95,78,2,2,6,0,0,0,0,0,0
4.5469,,136,11.692307692307692,-28.65934065934066,-24.35164835164835,82.68131868131869,17.01098901098901,2.4868123587038435,2382,1593,2355,2869,2248,1478,0,-850,0,0,0,0,0,-415,-185,-37,-37,-55,121,123,122,124,121,123,43,44,43,46,44,45,0,72,79,2,4,8,0,0,0,0,0,0
4.5805,,137,11.692307692307692,-30.417582417582416,-24.35164835164835,82.68131868131869,17.01098901098901,2.4868123587038435,2382,1565,2355,2869,2248,1478,0,-850,0,0,0,0,0,-294,-185,-37,-41,-55,121,123,122,124,121,123,43,44,43,46,44,45,0,65,78,3,4,6,0,0,0,0,0,0
4.614,,138,11.692307692307692,-31.912087912087912,-24.35164835164835,82.68131868131869,17.01098901098901,2.4868123587038435,2382,1538,2355,2869,2248,1478,0,-800,0,0,0,0,0,-300,-185,-37,-41,-55,121,124,122,124,121,123,43,44,43,46,44,45,0,57,78,2,4,7,0,0,0,0,0,0
4.6474,,139,11.692307692307692,-33.23076923076923,-24.35164835164835,82.68131868131869,16.923076923076923,2.4868123587038435,2382,1514,2354,2870,2248,1478,0,-750,0,50,0,0,0,-348,-181,-41,-41,-55,121,124,122,124,121,123,43,44,43,46,44,45,0,42,77,4,4,7,0,0,0,0,0,0
4.6809,,140,11.692307692307692,-34.1978021978022,-24.35164835164835,82.76923076923077,16.923076923076923,2.4868123587038435,2382,1491,2354,2870,2248,1478,0,-700,0,0,0,0,0,-310,-181,-41,-44,-55,121,124,122,124,121,123,43,44,44,46,44,45,0,30,75,3,4,6,0,0,0,0,0,0
4.7144,,141,11.692307692307692,-34.637362637362635,-24.263736263736263,82.76923076923077,16.923076923076923,2.4868123587038435,2382,1470,2354,2870,2248,1478,0,-650,0,0,0,0,0,-170,-181,-37,-44,-55,121,124,122,124,121,123,42,44,43,46,44,45,0,19,75,3,4,8,0,0,0,0,0,0
4.7479,,142,11.692307692307692,-34.637362637362635,-24.263736263736263,83.03296703296704,16.923076923076923,2.4868123587038435,2382,1451,2354,2870,2248,1478,0,-600,0,0,0,0,0,-192,-178,-37,-44,-55,121,124,122,124,121,123,43,44,43,46,44,45,0,21,73,2,4,8,0,0,0,0,0,0
4.7814,,143,11.692307692307692,-34.37362637362637,-24.263736263736263,83.64835164835165,16.923076923076923,2.562170308967596,2382,1437,2354,2870,2248,1478,0,-450,0,0,0,0,0,-157,-178,-27,-44,-55,121,124,122,125,121,123,43,44,44,46,44,45,0,11,72,1,5,7,0,0,0,0,0,0
4.8149,,144,11.604395604395604,-33.75824175824176,-24.175824175824175,84.26373626373626,16.835164835164836,2.562170308967596,2382,1428,2353,2871,2248,1478,0,-350,-50,0,0,0,0,-104,-174,28,-44,-51,122,124,122,125,121,123,43,44,43,46,44,45,0,6,66,3,4,5,0,0,0,0,0,0
4.8484,,145,11.516483516483516,-32.61538461538461,-24.175824175824175,84.7032967032967,16.835164835164836,2.562170308967596,2382,1424,2349,2873,2248,1478,0,-200,-100,0,0,0,-23,-47,-157,-51,-48,-51,122,124,122,125,121,124,43,44,43,46,44,45,1,3,52,1,5,6,0,0,0,0,0,0
4.8819,,146,10.813186813186814,-31.208791208791208,-24.175824175824175,84.79120879120879,16.571428571428573,2.562170308967596,2382,1422,2345,2878,2248,1478,0,-100,-100,150,0,0,-27,0,-150,53,-48,-51,122,124,122,125,121,124,43,44,43,46,44,45,2,1,38,2,5,6,0,0,0,0,0,0
4.9154,,147,9.406593406593407,-29.714285714285715,-24.175824175824175,84.7032967032967,15.780219780219781,2.562170308967596,2381,1422,2343,2882,2248,1478,0,0,-50,100,0,0,-59,110,-136,37,-61,-51,122,124,122,125,121,124,43,44,43,46,44,45,8,12,37,0,9,4,0,0,0,0,0,0
4.9489,,148,7.736263736263736,-28.13186813186813,-24.175824175824175,84.7032967032967,14.813186813186814,2.562170308967596,2378,1428,2340,2884,2245,1478,-50,50,-100,50,-50,0,-122,159,-125,23,-105,-51,122,124,122,125,121,124,42,44,43,46,44,45,7,10,33,0,13,5,0,0,0,0,0,0
4.9824,,149,5.8901098901098905,-26.46153846153846,-24.175824175824175,84.79120879120879,13.934065934065934,2.562170308967596,2369,1440,2338,2886,2239,1478,-300,350,-100,50,-150,0,-170,180,-122,0,-37,-51,122,124,122,125,121,123,43,44,43,46,44,45,18,12,19,0,12,6,0,0,0,0,0,0
5.0158,,150,3.78021978021978,-25.054945054945055,-24.175824175824175,84.79120879120879,13.054945054945055,2.562170308967596,2357,1453,2337,2887,2231,1478,-350,350,0,0,-200,0,-198,112,-115,0,-121,-51,122,124,122,125,121,123,43,44,43,46,44,45,16,20,27,0,15,5,0,0,0,0,0,0
5.0493,,151,1.2307692307692308,-23.824175824175825,-24.175824175824175,84.79120879120879,12.43956043956044,2.562170308967596,2338,1466,2337,2887,2223,1478,-500,400,0,0,-200,0,-131,111,-115,0,-125,-51,122,124,122,125,121,124,43,44,43,46,44,45,12,24,30,0,14,7,0,0,0,0,0,0
5.0828,,152,-1.5824175824175823,-22.681318681318682,-24.175824175824175,84.79120879120879,11.912087912087912,2.562170308967596,2319,1482,2337,2887,2214,1478,-600,450,0,0,-300,0,-159,214,-115,0,-129,-51,122,124,122,125,121,124,42,44,43,46,44,45,24,18,30,0,8,6,0,0,0,0,0,0
5.1163,,153,-5.010989010989011,-21.45054945054945,-24.175824175824175,84.79120879120879,11.648351648351648,2.562170308967596,2298,1500,2337,2887,2207,1478,-550,550,0,0,-200,0,-212,107,-115,0,-121,-51,122,124,122,125,121,123,43,44,43,46,44,45,20,7,31,0,5,6,0,0,0,0,0,0
5.1497,,154,-8.615384615384615,-20.21978021978022,-24.175824175824175,84.79120879120879,11.648351648351648,2.562170308967596,2275,1519,2337,2887,2200,1478,-700,650,0,0,-200,0,-256,81,-115,0,-93,-51,122,124,122,125,121,123,43,44,43,46,44,45,37,5,31,0,2,6,0,0,0,0,0,0
5.1833,,155,-12.395604395604396,-18.9010989010989,-24.175824175824175,84.79120879120879,11.648351648351648,2.562170308967596,2247,1531,2337,2887,2196,1478,-750,350,0,0,-150,0,-297,79,-115,0,-76,-51,122,124,122,125,121,123,43,44,43,46,44,45,49,7,31,0,7,6,0,0,0,0,0,0
5.2168,,156,-15.736263736263735,-17.406593406593405,-24.175824175824175,84.79120879120879,11.648351648351648,2.562170308967596,2217,1547,2337,2887,2194,1478,-850,450,0,0,-100,0,-340,70,-115,0,-65,-51,122,124,122,125,121,124,42,44,43,46,44,45,37,8,31,0,2,5,0,0,0,0,0,0
5.2502,,157,-19.164835164835164,-16.0,-24.175824175824175,84.79120879120879,11.648351648351648,2.562170308967596,2182,1565,2337,2887,2190,1478,-1000,500,0,0,-100,0,-350,96,-115,0,-55,-51,122,124,122,125,121,123,43,44,43,46,44,45,50,1,30,0,3,7,0,0,0,0,0,0
5.2837,,158,-22.857142857142858,-15.12087912087912,-24.175824175824175,84.79120879120879,11.648351648351648,2.562170308967596,2148,1587,2338,2887,2189,1478,-1050,600,50,0,-50,0,-385,73,-118,0,69,-51,122,124,122,125,121,124,43,44,43,46,44,45,46,0,32,0,2,5,0,0,0,0,0,0
5.3172,,159,-26.46153846153846,-14.68131868131868,-24.175824175824175,84.79120879120879,11.648351648351648,2.562170308967596,2111,1609,2339,2887,2187,1478,-1100,700,0,0,-50,0,-396,94,-122,0,-41,-51,122,124,122,125,121,124,43,44,43,46,44,45,38,9,34,0,3,5,0,0,0,0,0,0
5.3507,,160,-29.89010989010989,-14.593406593406593,-24.175824175824175,84.79120879120879,11.648351648351648,2.562170308967596,2074,1624,2339,2887,2187,1478,-1100,550,0,0,0,0,-404,37,-122,0,-41,-51,122,124,122,125,121,124,42,44,43,46,44,45,41,4,35,0,4,5,0,0,0,0,0,0
5.3842,,161,-32.967032967032964,-14.593406593406593,-24.175824175824175,84.79120879120879,11.648351648351648,2.562170308967596,2034,1634,2339,2887,2187,1478,-1200,300,0,0,0,0,-315,-115,-122,0,-41,-51,122,124,122,125,121,124,43,44,43,46,44,45,39,5,35,0,4,6,0,0,0,0,0,0
5.4177,,162,-35.956043956043956,-14.76923076923077,-24.175824175824175,84.79120879120879,11.648351648351648,2.562170308967596,1995,1637,2339,2887,2187,1478,-1150,50,0,0,0,0,-414,-37,-122,0,-41,-51,122,124,122,125,121,124,43,44,43,46,44,45,36,5,35,0,4,6,0,0,0,0,0,0
5.4511,,163,-38.68131868131868,-14.945054945054945,-24.175824175824175,84.79120879120879,11.648351648351648,2.562170308967596,1952,1637,2339,2887,2187,1478,-1300,50,0,0,0,0,-295,-48,-122,0,-41,-51,122,124,122,125,121,124,43,44,43,46,44,45,20,5,35,0,4,6,0,0,0,0,0,0
5.4845,,164,-41.40659340659341,-14.945054945054945,-24.175824175824175,84.87912087912088,11.648351648351648,2.562170308967596,1913,1637,2339,2887,2187,1478,-1250,0,0,0,0,0,-350,-55,-122,0,-41,-51,122,124,122,125,121,124,43,44,43,46,44,45,8,7,35,0,4,6,0,0,0,0,0,0
5.5179,,165,-43.78021978021978,-14.945054945054945,-24.175824175824175,84.96703296703296,11.648351648351648,2.562170308967596,1878,1637,2339,2887,2187,1478,-1100,0,0,0,0,0,-324,-55,-122,0,-41,-51,122,124,122,125,121,124,42,44,43,46,44,45,10,7,35,0,4,5,0,0,0,0,0,0
5.5514,,166,-45.714285714285715,-14.68131868131868,-24.175824175824175,84.96703296703296,11.648351648351648,2.562170308967596,1843,1636,2339,2887,2187,1478,-1050,0,0,0,0,0,-289,-51,-122,23,-41,-51,122,124,122,125,121,124,43,44,43,46,44,45,14,6,35,0,4,6,0,0,0,0,0,0
5.5848,,167,-47.56043956043956,-14.505494505494505,-24.175824175824175,84.96703296703296,11.648351648351648,2.562170308967596,1814,1636,2339,2887,2187,1478,-800,0,0,0,0,0,-376,-41,-122,23,-41,-51,122,124,122,125,121,124,43,44,43,46,44,45,24,3,35,0,4,5,0,0,0,0,0,0
5.6182,,168,-49.23076923076923,-14.417582417582418,-24.175824175824175,84.96703296703296,11.648351648351648,2.562170308967596,1785,1636,2339,2887,2187,1478,-850,0,0,0,0,0,-257,-34,-122,23,-41,-51,122,124,122,125,121,124,43,44,43,46,44,45,12,2,35,0,4,6,0,0,0,0,0,0
5.6517,,169,-50.285714285714285,-13.978021978021978,-24.175824175824175,84.96703296703296,11.648351648351648,2.562170308967596,1759,1636,2339,2887,2187,1478,-800,0,0,0,0,0,-221,-30,-122,23,-41,-51,122,124,122,125,121,124,42,44,43,46,44,45,17,0,35,0,4,6,0,0,0,0,0,0
5.6851,,170,-50.37362637362637,-13.538461538461538,-24.175824175824175,84.96703296703296,11.648351648351648,2.562170308967596,1736,1636,2339,2887,2187,1478,-700,0,0,0,0,0,-249,0,-122,23,-41,-51,122,124,122,125,121,124,43,44,44,46,44,45,10,0,35,0,4,5,0,0,0,0,0,0
5.7185,,171,-50.285714285714285,-13.274725274725276,-24.175824175824175,84.96703296703296,11.912087912087912,2.562170308967596,1718,1640,2339,2887,2187,1478,-600,150,0,0,0,0,-83,43,-122,23,-41,-51,122,124,122,125,121,124,43,44,43,46,44,45,5,4,35,0,4,7,0,0,0,0,0,0
5.7518,,172,-49.84615384615385,-13.186813186813186,-24.175824175824175,84.96703296703296,12.087912087912088,2.562170308967596,1706,1645,2339,2887,2187,1478,-400,200,0,0,0,0,-132,0,-122,23,-30,-51,122,124,122,125,121,124,43,44,43,46,44,45,1,1,35,0,2,5,0,0,0,0,0,0
5.7852,,173,-49.582417582417584,-13.186813186813186,-24.175824175824175,84.96703296703296,12.351648351648352,2.562170308967596,1698,1650,2339,2887,2187,1478,-300,150,0,0,0,0,-74,-115,-122,23,-23,-51,122,124,122,125,121,124,42,44,43,46,44,45,5,3,35,0,0,6,0,0,0,0,0,0
5.8186,,174,-48.7032967032967,-13.274725274725276,-24.263736263736263,84.96703296703296,12.43956043956044,2.562170308967596,1695,1651,2339,2887,2187,1478,-150,50,0,0,0,0,62,-34,-122,23,0,-51,122,124,122,125,121,124,43,44,44,46,44,45,1,2,35,1,0,6,0,0,0,0,0,0
